transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,month,year
T0030345,3/15/2021,P010100,S002,C016267,2.0,0.10,0.0,3,2021
T0030346,11/2/2024,P047160,S002,C014511,4.0,0.00,0.0,11,2024
T0030347,1/13/2024,P018491,S001,C009673,4.0,0.00,0.0,1,2024
T0030348,1/9/2021,P048405,S001,C024748,2.0,0.30,0.0,1,2021
T0030349,12/4/2024,P049981,S005,C010018,1.0,0.30,0.0,12,2024
T0030350,12/11/2021,P045768,S001,C002704,1.0,0.20,0.0,12,2021
T0030351,6/22/2024,P036906,S001,C013253,4.0,0.30,0.0,6,2024
T0030352,9/2/2023,P038037,S005,C009598,3.0,0.00,0.0,9,2023
T0030353,11/6/2023,P024057,S001,C003433,2.0,0.10,0.0,11,2023
T0030354,11/6/2023,P011998,S002,C024123,2.0,0.10,0.0,11,2023
T0030355,4/19/2023,P020217,S003,C011013,4.0,0.00,0.0,4,2023
T0030356,6/15/2021,P018493,S002,C012995,4.0,0.00,0.0,6,2021
T0030357,6/20/2022,P023443,S004,C021666,2.0,0.00,0.0,6,2022
T0030358,7/21/2023,P028253,S004,C022574,3.0,0.10,0.0,7,2023
T0030359,12/28/2024,P031502,S001,C018234,4.0,0.00,1.0,12,2024
T0030360,6/18/2023,P007039,S001,C000389,3.0,0.00,0.0,6,2023
T0030361,11/26/2021,P027943,S002,C004051,1.0,0.00,0.0,11,2021
T0030362,3/6/2020,P008874,S005,C003059,3.0,0.00,0.0,3,2020
T0030363,6/16/2022,P026184,S002,C011036,3.0,0.20,1.0,6,2022
T0030364,8/1/2021,P049466,S002,C017393,3.0,0.10,0.0,8,2021
T0030365,3/30/2020,P026961,S004,C007209,4.0,0.10,0.0,3,2020
T0030366,9/5/2024,P039703,S001,C013122,3.0,0.00,0.0,9,2024
T0030367,10/5/2022,P001929,S005,C014913,3.0,0.00,0.0,10,2022
T0030368,7/23/2020,P044993,S004,C011233,4.0,0.10,0.0,7,2020
T0030369,4/15/2024,P005385,S002,C011845,3.0,0.00,0.0,4,2024
T0030370,6/26/2022,P020640,S002,C019302,4.0,0.10,1.0,6,2022
T0030371,12/13/2023,P045797,S002,C015088,3.0,0.00,0.0,12,2023
T0030372,1/26/2021,P043840,S005,C024086,1.0,0.30,0.0,1,2021
T0030374,9/21/2020,P034571,S005,C015328,1.0,0.20,0.0,9,2020
T0030375,8/7/2022,P999999,S004,C008366,4.0,0.00,1.0,8,2022
T0030376,5/3/2023,P016922,S001,C004677,4.0,0.00,0.0,5,2023
T0030377,2/1/2023,P022115,S003,C023622,1.0,0.00,0.0,2,2023
T0030378,4/11/2020,P021818,S004,C017369,4.0,0.10,0.0,4,2020
T0030379,12/25/2021,P038231,S003,C022576,4.0,0.10,0.0,12,2021
T0030380,12/21/2023,P043419,S003,C019669,3.0,0.10,0.0,12,2023
T0030381,3/1/2024,P046452,S005,C002055,4.0,0.00,0.0,3,2024
T0030382,4/23/2023,P020818,S004,C000048,4.0,0.10,0.0,4,2023
T0030383,10/12/2023,P008739,S002,C011405,2.0,0.00,0.0,10,2023
T0030384,1/19/2022,P035104,S001,C010713,1.0,0.10,0.0,1,2022
T0030385,8/11/2023,P045361,S001,C013906,1.0,0.20,0.0,8,2023
T0030386,2/27/2020,P008540,S002,C001338,3.0,0.30,0.0,2,2020
T0030387,4/17/2021,P001066,S004,C000183,4.0,0.00,0.0,4,2021
T0030388,9/26/2023,P009225,S003,C005155,2.0,0.10,0.0,9,2023
T0030389,3/18/2024,P038815,S005,C022681,3.0,0.10,0.0,3,2024
T0030390,8/25/2024,P013531,S003,C023873,1.0,0.00,0.0,8,2024
T0030391,5/14/2020,P042507,S005,C019339,4.0,0.00,0.0,5,2020
T0030392,4/8/2020,P041557,S004,C016337,2.0,0.00,0.0,4,2020
T0030393,1/20/2020,P013672,S002,C014875,1.0,0.00,0.0,1,2020
T0030394,3/15/2022,P029546,S002,C004183,2.0,0.00,0.0,3,2022
T0030395,8/12/2021,P001178,S004,C016594,2.0,0.00,1.0,8,2021
T0030396,10/19/2023,P035466,S002,C023673,4.0,0.10,0.0,10,2023
T0030397,6/27/2023,P029896,S004,C015714,2.0,0.00,0.0,6,2023
T0030398,3/18/2021,P027550,S005,C020473,1.0,0.10,0.0,3,2021
T0030399,9/14/2021,P020990,S004,C005548,2.0,0.00,0.0,9,2021
T0030400,5/1/2024,P002304,S004,C000445,3.0,0.10,0.0,5,2024
T0030402,1/25/2020,P039823,S002,C011148,3.0,0.00,0.0,1,2020
T0030403,2/20/2021,P001929,S005,C024326,1.0,0.00,0.0,2,2021
T0030404,11/14/2023,P030522,S001,C001035,4.0,0.30,0.0,11,2023
T0030405,3/31/2023,P019322,S003,C007912,3.0,0.00,0.0,3,2023
T0030406,8/30/2020,P042127,S004,C005916,1.0,0.00,0.0,8,2020
T0030407,1/7/2020,P045950,S002,C013427,4.0,0.00,0.0,1,2020
T0030408,7/22/2021,P013202,S002,C009862,4.0,0.00,0.0,7,2021
T0030409,12/14/2021,P046356,S003,C017991,3.0,0.10,0.0,12,2021
T0030411,3/5/2020,P042965,S001,C016285,4.0,0.10,0.0,3,2020
T0030412,12/3/2024,P038300,S004,C005145,1.0,0.10,1.0,12,2024
T0030413,3/15/2021,P029241,S001,C004816,1.0,0.00,0.0,3,2021
T0030414,5/27/2022,P000743,S001,C003735,1.0,0.00,0.0,5,2022
T0030415,4/3/2020,P006369,S002,C002926,1.0,0.00,0.0,4,2020
T0030417,6/6/2023,P010399,S001,C011611,4.0,0.00,0.0,6,2023
T0030418,12/1/2023,P037828,S002,C006237,3.0,0.00,0.0,12,2023
T0030419,4/6/2024,P020934,S003,C004232,3.0,0.00,0.0,4,2024
T0030420,8/5/2021,P002804,S002,C009703,1.0,0.00,0.0,8,2021
T0030421,5/11/2020,P014692,S003,C006680,3.0,0.00,1.0,5,2020
T0030422,5/27/2020,P003516,S001,C009897,4.0,0.10,0.0,5,2020
T0030423,1/16/2023,P024315,S005,C000210,4.0,0.00,0.0,1,2023
T0030424,9/6/2021,P047659,S001,C013236,3.0,0.00,0.0,9,2021
T0030425,7/7/2023,P030837,S005,C012422,2.0,0.10,1.0,7,2023
T0030426,6/10/2023,P002616,S003,C010417,1.0,0.10,0.0,6,2023
T0030427,7/11/2020,P014598,S002,C018067,2.0,0.00,0.0,7,2020
T0030428,3/29/2021,P031957,S004,C012027,3.0,0.10,0.0,3,2021
T0030429,9/1/2023,P043378,S005,C012968,2.0,0.10,0.0,9,2023
T0030430,11/20/2021,P006854,S002,C010537,4.0,0.20,0.0,11,2021
T0030431,12/8/2024,P016669,S003,C000507,3.0,0.00,0.0,12,2024
T0030432,6/14/2023,P027938,S005,C024879,2.0,0.00,0.0,6,2023
T0030433,6/16/2023,P000648,S002,C009045,1.0,0.00,0.0,6,2023
T0030434,12/31/2024,P001315,S003,C006368,4.0,0.00,0.0,12,2024
T0030435,12/22/2020,P012946,S004,C000146,2.0,0.20,0.0,12,2020
T0030436,1/22/2023,P020912,S005,C013633,1.0,0.00,0.0,1,2023
T0030437,1/5/2022,P001742,S001,C008056,3.0,0.00,0.0,1,2022
T0030438,12/9/2021,P038801,S004,C017102,2.0,0.10,0.0,12,2021
T0030439,4/5/2024,P004109,S002,C014264,2.0,0.10,1.0,4,2024
T0030440,3/16/2024,P016428,S005,C008968,1.0,0.00,0.0,3,2024
T0030441,5/13/2021,P001130,S005,C013839,2.0,0.00,0.0,5,2021
T0030442,2/4/2022,P027644,S002,C020699,4.0,0.10,0.0,2,2022
T0030443,11/5/2023,P015499,S002,C001320,1.0,0.00,0.0,11,2023
T0030444,3/7/2023,P999999,S003,C004239,1.0,0.10,0.0,3,2023
T0030445,11/28/2021,P023610,S001,C023480,3.0,0.20,0.0,11,2021
T0030446,10/27/2020,P034006,S002,C004124,4.0,0.00,0.0,10,2020
T0030447,4/3/2020,P006593,S002,C015753,4.0,0.00,0.0,4,2020
T0030449,3/5/2022,P007867,S005,C020692,2.0,0.00,0.0,3,2022
T0030450,5/24/2020,P018019,S003,C005713,3.0,0.00,0.0,5,2020
T0030451,3/9/2020,P046639,S003,C020185,3.0,0.00,0.0,3,2020
T0030452,5/1/2020,P033478,S001,C021038,2.0,0.20,0.0,5,2020
T0030454,9/24/2022,P002066,S005,C022122,2.0,0.00,0.0,9,2022
T0030455,3/12/2023,P030524,S004,C009773,2.0,0.20,0.0,3,2023
T0030456,3/28/2023,P012564,S003,C017190,2.0,0.00,0.0,3,2023
T0030457,1/27/2020,P043447,S004,C005880,3.0,0.20,1.0,1,2020
T0030458,8/12/2023,P014310,S002,C004284,3.0,0.10,0.0,8,2023
T0030459,2/9/2020,P046904,S001,C017640,4.0,0.10,0.0,2,2020
T0030460,3/25/2022,P027881,S005,C002817,1.0,0.20,0.0,3,2022
T0030461,3/15/2023,P044842,S004,C008511,1.0,0.00,0.0,3,2023
T0030462,5/27/2022,P021456,S004,C004866,4.0,0.00,0.0,5,2022
T0030463,8/15/2024,P037174,S001,C010149,2.0,0.00,1.0,8,2024
T0030464,1/26/2023,P025778,S004,C018031,4.0,0.00,0.0,1,2023
T0030465,4/30/2020,P014806,S004,C007789,4.0,0.20,1.0,4,2020
T0030466,5/30/2020,P010784,S003,C021019,3.0,0.00,0.0,5,2020
T0030467,1/24/2023,P012680,S005,C014646,2.0,0.10,0.0,1,2023
T0030468,3/3/2022,P025046,S003,C001146,4.0,0.00,0.0,3,2022
T0030469,1/8/2024,P018071,S003,C007252,1.0,0.00,0.0,1,2024
T0030471,9/4/2022,P048087,S003,C010543,3.0,0.00,1.0,9,2022
T0030473,3/31/2020,P047890,S003,C001951,2.0,0.00,0.0,3,2020
T0030474,5/12/2024,P024466,S004,C019260,4.0,0.00,0.0,5,2024
T0030475,11/25/2023,P046635,S001,C022626,4.0,0.00,1.0,11,2023
T0030476,5/9/2021,P010612,S003,C014895,3.0,0.20,0.0,5,2021
T0030477,9/7/2022,P016299,S002,C011118,1.0,0.10,0.0,9,2022
T0030478,10/22/2022,P026013,S003,C019583,3.0,0.00,0.0,10,2022
T0030479,6/30/2021,P023667,S002,C013284,1.0,0.00,0.0,6,2021
T0030480,11/23/2023,P034546,S002,C003635,1.0,0.30,1.0,11,2023
T0030481,10/25/2023,P031952,S001,C019893,2.0,0.00,0.0,10,2023
T0030482,9/13/2020,P039917,S004,C008474,4.0,0.00,0.0,9,2020
T0030483,1/7/2024,P034961,S003,C007993,3.0,0.10,0.0,1,2024
T0030485,3/22/2021,P030678,S003,C002036,2.0,0.00,1.0,3,2021
T0030486,9/18/2023,P045981,S005,C021349,1.0,0.00,0.0,9,2023
T0030487,1/31/2021,P036068,S003,C024737,2.0,0.00,0.0,1,2021
T0030488,3/13/2023,P037773,S002,C009475,4.0,0.00,1.0,3,2023
T0030489,10/3/2024,P010968,S003,C000582,1.0,0.00,0.0,10,2024
T0030490,8/14/2021,P047629,S005,C024808,3.0,0.00,0.0,8,2021
T0030491,9/20/2021,P036001,S003,C003277,4.0,0.10,0.0,9,2021
T0030492,4/4/2023,P029804,S005,C019889,3.0,0.00,0.0,4,2023
T0030493,12/2/2023,P014982,S005,C005738,1.0,0.00,0.0,12,2023
T0030495,10/31/2024,P005060,S004,C006387,2.0,0.00,1.0,10,2024
T0030496,4/5/2021,P018750,S005,C008524,3.0,0.00,1.0,4,2021
T0030497,2/12/2020,P015821,S001,C014454,1.0,0.00,0.0,2,2020
T0030499,3/15/2022,P018326,S003,C003587,4.0,0.00,0.0,3,2022
T0030500,10/2/2022,P038047,S002,C006082,3.0,0.00,0.0,10,2022
T0030501,7/27/2022,P041757,S002,C001947,4.0,0.10,0.0,7,2022
T0030502,2/11/2022,P008625,S001,C017598,3.0,0.00,0.0,2,2022
T0030503,4/2/2024,P001952,S004,C009395,3.0,0.00,0.0,4,2024
T0030504,10/2/2024,P032664,S003,C011749,3.0,0.00,0.0,10,2024
T0030505,9/29/2024,P048322,S003,C020293,1.0,0.00,0.0,9,2024
T0030506,11/17/2020,P005216,S004,C009815,3.0,0.00,0.0,11,2020
T0030507,11/15/2021,P021570,S001,C004727,1.0,0.00,0.0,11,2021
T0030508,11/2/2021,P045467,S005,C000343,1.0,0.00,0.0,11,2021
T0030509,1/17/2020,P021782,S002,C017199,3.0,0.10,1.0,1,2020
T0030510,3/22/2021,P016855,S004,C021258,2.0,0.10,0.0,3,2021
T0030513,12/13/2021,P040292,S001,C024851,2.0,0.20,0.0,12,2021
T0030514,8/23/2024,P007986,S002,C011176,1.0,0.00,1.0,8,2024
T0030515,1/23/2020,P020616,S001,C020424,1.0,0.10,0.0,1,2020
T0030516,5/29/2020,P024568,S001,C011229,4.0,0.00,0.0,5,2020
T0030517,10/7/2022,P012712,S001,C006269,4.0,0.00,0.0,10,2022
T0030518,3/11/2021,P023591,S005,C005499,2.0,0.10,0.0,3,2021
T0030519,2/16/2022,P049201,S002,C019646,4.0,0.00,0.0,2,2022
T0030520,10/3/2021,P999999,S003,C021044,1.0,0.20,0.0,10,2021
T0030521,6/6/2021,P041138,S005,C018333,2.0,0.10,0.0,6,2021
T0030522,9/23/2020,P011863,S003,C013962,2.0,0.10,0.0,9,2020
T0030523,3/12/2022,P025926,S003,C014849,3.0,0.00,0.0,3,2022
T0030524,1/11/2021,P006767,S002,C023859,3.0,0.00,0.0,1,2021
T0030525,8/8/2021,P049042,S004,C015098,1.0,0.00,0.0,8,2021
T0030526,8/4/2020,P024822,S003,C007724,2.0,0.10,0.0,8,2020
T0030527,7/29/2022,P037863,S004,C008582,1.0,0.00,1.0,7,2022
T0030528,1/5/2023,P043406,S001,C017870,2.0,0.00,0.0,1,2023
T0030529,6/5/2021,P041379,S005,C021925,2.0,0.00,0.0,6,2021
T0030530,1/11/2021,P023180,S001,C012493,4.0,0.20,0.0,1,2021
T0030531,4/7/2023,P049337,S004,C004951,3.0,0.10,0.0,4,2023
T0030532,5/5/2020,P023811,S004,C024720,4.0,0.00,0.0,5,2020
T0030533,7/9/2023,P010886,S004,C011861,3.0,0.20,0.0,7,2023
T0030534,1/17/2021,P021439,S002,C019751,4.0,0.10,0.0,1,2021
T0030535,9/16/2023,P040094,S003,C001194,2.0,0.10,0.0,9,2023
T0030536,3/18/2023,P030576,S001,C012729,1.0,0.30,0.0,3,2023
T0030537,12/9/2023,P029813,S005,C008468,2.0,0.00,0.0,12,2023
T0030538,5/14/2024,P028904,S002,C022383,3.0,0.10,0.0,5,2024
T0030539,11/2/2020,P039424,S003,C005555,1.0,0.00,1.0,11,2020
T0030540,3/24/2021,P007298,S003,C021545,2.0,0.00,0.0,3,2021
T0030541,6/4/2024,P038698,S002,C023197,1.0,0.00,0.0,6,2024
T0030542,3/29/2021,P017238,S004,C013508,2.0,0.00,0.0,3,2021
T0030543,9/22/2021,P040921,S001,C015178,3.0,0.30,0.0,9,2021
T0030544,11/8/2021,P032117,S004,C018476,2.0,0.20,0.0,11,2021
T0030545,10/19/2024,P041952,S003,C014818,3.0,0.00,0.0,10,2024
T0030546,7/14/2020,P040247,S002,C018592,4.0,0.20,1.0,7,2020
T0030547,5/22/2020,P023706,S001,C004676,3.0,0.00,0.0,5,2020
T0030548,2/1/2020,P016259,S001,C006540,2.0,0.00,1.0,2,2020
T0030549,2/18/2024,P045170,S005,C018341,3.0,0.00,0.0,2,2024
T0030550,5/31/2024,P048551,S004,C009464,1.0,0.00,1.0,5,2024
T0030551,3/6/2020,P021541,S003,C021564,4.0,0.10,0.0,3,2020
T0030552,3/16/2023,P009955,S005,C023260,3.0,0.10,0.0,3,2023
T0030553,3/22/2020,P020916,S003,C010278,4.0,0.20,0.0,3,2020
T0030554,8/10/2023,P032060,S004,C015476,1.0,0.00,0.0,8,2023
T0030555,5/13/2022,P026037,S004,C024953,4.0,0.20,0.0,5,2022
T0030556,9/14/2024,P005233,S002,C017219,2.0,0.00,0.0,9,2024
T0030557,10/18/2023,P010475,S005,C015014,3.0,0.10,0.0,10,2023
T0030558,4/5/2020,P038939,S002,C014506,2.0,0.20,0.0,4,2020
T0030559,12/30/2021,P018949,S003,C020886,2.0,0.00,0.0,12,2021
T0030560,5/15/2021,P025007,S004,C024447,3.0,0.10,0.0,5,2021
T0030561,1/12/2020,P022730,S005,C009312,4.0,0.00,0.0,1,2020
T0030562,7/28/2023,P042948,S003,C005183,3.0,0.20,0.0,7,2023
T0030563,4/14/2024,P022710,S003,C013279,3.0,0.00,0.0,4,2024
T0030564,1/12/2023,P019013,S003,C008756,1.0,0.00,0.0,1,2023
T0030565,2/12/2023,P011422,S005,C019385,1.0,0.10,0.0,2,2023
T0030566,4/27/2022,P012421,S005,C018007,3.0,0.00,1.0,4,2022
T0030567,11/11/2022,P006688,S001,C005753,2.0,0.00,0.0,11,2022
T0030568,6/2/2021,P036229,S005,C007399,3.0,0.10,0.0,6,2021
T0030569,5/12/2021,P002657,S002,C021328,1.0,0.00,0.0,5,2021
T0030570,1/29/2020,P004794,S004,C001420,2.0,0.20,0.0,1,2020
T0030571,11/6/2020,P039482,S001,C015424,4.0,0.10,0.0,11,2020
T0030572,12/20/2024,P042543,S004,C021066,2.0,0.00,0.0,12,2024
T0030573,8/26/2020,P036789,S005,C018518,4.0,0.00,0.0,8,2020
T0030575,2/25/2022,P045263,S001,C004115,3.0,0.00,0.0,2,2022
T0030576,3/15/2022,P016967,S001,C014169,2.0,0.00,0.0,3,2022
T0030577,6/28/2022,P041941,S003,C017842,2.0,0.10,1.0,6,2022
T0030578,3/26/2021,P000518,S003,C009738,1.0,0.00,0.0,3,2021
T0030579,6/15/2024,P010817,S005,C004879,3.0,0.30,0.0,6,2024
T0030580,10/5/2020,P024452,S005,C016381,1.0,0.10,0.0,10,2020
T0030581,6/16/2023,P004972,S005,C004576,2.0,0.00,0.0,6,2023
T0030582,1/14/2020,P005468,S001,C016158,2.0,0.00,0.0,1,2020
T0030583,7/30/2021,P007535,S002,C020105,4.0,0.00,1.0,7,2021
T0030584,10/21/2023,P008924,S001,C018619,4.0,0.00,0.0,10,2023
T0030585,11/16/2021,P011693,S003,C007376,1.0,0.00,0.0,11,2021
T0030586,7/23/2022,P002425,S003,C012073,1.0,0.00,0.0,7,2022
T0030587,11/15/2021,P026186,S001,C006498,3.0,0.10,0.0,11,2021
T0030588,3/24/2024,P012415,S001,C022277,2.0,0.00,0.0,3,2024
T0030590,2/26/2023,P013058,S002,C004334,1.0,0.00,0.0,2,2023
T0030591,2/13/2023,P048150,S001,C004495,3.0,0.00,0.0,2,2023
T0030592,6/5/2024,P034784,S001,C021159,1.0,0.00,0.0,6,2024
T0030593,1/17/2023,P047619,S005,C015205,1.0,0.00,0.0,1,2023
T0030594,7/12/2022,P014414,S004,C018654,2.0,0.00,0.0,7,2022
T0030595,10/24/2021,P024993,S004,C013702,1.0,0.00,0.0,10,2021
T0030596,10/21/2024,P024315,S001,C017169,4.0,0.00,0.0,10,2024
T0030597,3/4/2023,P010204,S003,C024311,4.0,0.00,0.0,3,2023
T0030598,10/28/2024,P002313,S005,C002596,2.0,0.10,0.0,10,2024
T0030599,1/16/2021,P039959,S001,C017177,1.0,0.00,1.0,1,2021
T0030600,6/28/2020,P004740,S004,C010904,2.0,0.00,0.0,6,2020
T0030601,12/16/2020,P006652,S004,C013418,1.0,0.00,0.0,12,2020
T0030602,4/30/2023,P036615,S001,C009585,4.0,0.10,0.0,4,2023
T0030603,2/18/2024,P049949,S001,C015713,1.0,0.20,0.0,2,2024
T0030604,4/30/2023,P039336,S001,C024864,1.0,0.00,1.0,4,2023
T0030605,4/28/2024,P034407,S003,C021725,4.0,0.00,0.0,4,2024
T0030606,5/17/2022,P044186,S004,C004189,3.0,0.10,0.0,5,2022
T0030607,9/30/2021,P035869,S004,C021455,1.0,0.00,0.0,9,2021
T0030608,12/9/2020,P001245,S001,C002420,4.0,0.00,0.0,12,2020
T0030609,3/20/2022,P034724,S005,C011801,3.0,0.10,0.0,3,2022
T0030610,4/5/2020,P037484,S004,C016269,4.0,0.00,0.0,4,2020
T0030611,4/17/2021,P010493,S005,C013149,4.0,0.30,0.0,4,2021
T0030612,9/22/2024,P038485,S003,C013531,3.0,0.00,0.0,9,2024
T0030613,5/7/2021,P007766,S002,C001728,4.0,0.20,0.0,5,2021
T0030615,10/6/2023,P022373,S002,C000653,2.0,0.00,0.0,10,2023
T0030616,7/4/2024,P026358,S005,C017405,4.0,0.00,0.0,7,2024
T0030617,12/11/2024,P012437,S002,C002974,1.0,0.00,0.0,12,2024
T0030618,1/1/2021,P028960,S003,C008378,1.0,0.00,0.0,1,2021
T0030619,6/20/2024,P017408,S001,C013866,4.0,0.20,0.0,6,2024
T0030620,1/18/2020,P019224,S003,C009501,3.0,0.00,1.0,1,2020
T0030621,12/16/2024,P032630,S001,C024201,3.0,0.10,0.0,12,2024
T0030622,11/22/2023,P049005,S002,C002414,2.0,0.00,0.0,11,2023
T0030623,10/16/2020,P022648,S004,C016192,2.0,0.10,0.0,10,2020
T0030624,7/26/2022,P032043,S005,C024852,2.0,0.00,0.0,7,2022
T0030625,1/27/2022,P017504,S002,C009106,1.0,0.00,0.0,1,2022
T0030626,12/25/2021,P031070,S003,C017299,4.0,0.20,0.0,12,2021
T0030627,12/2/2022,P021930,S005,C017765,1.0,0.10,0.0,12,2022
T0030628,1/17/2021,P016984,S001,C010471,2.0,0.00,0.0,1,2021
T0030629,6/8/2020,P005905,S001,C003076,2.0,0.00,0.0,6,2020
T0030630,6/7/2021,P032177,S001,C022249,4.0,0.00,0.0,6,2021
T0030631,8/4/2022,P031567,S001,C012887,3.0,0.00,0.0,8,2022
T0030632,8/6/2022,P034850,S001,C023501,4.0,0.00,0.0,8,2022
T0030633,12/27/2024,P045149,S004,C003502,4.0,0.30,0.0,12,2024
T0030634,2/20/2020,P040368,S005,C014213,1.0,0.00,0.0,2,2020
T0030635,11/24/2023,P012864,S002,C011671,1.0,0.00,0.0,11,2023
T0030637,9/15/2020,P008532,S002,C003896,2.0,0.10,0.0,9,2020
T0030638,1/3/2020,P031390,S003,C004740,1.0,0.00,0.0,1,2020
T0030639,6/30/2022,P006759,S005,C021885,2.0,0.20,0.0,6,2022
T0030640,8/22/2020,P011432,S004,C000680,3.0,0.00,0.0,8,2020
T0030641,7/5/2020,P031521,S004,C008786,1.0,0.00,0.0,7,2020
T0030642,6/28/2024,P045016,S003,C014324,4.0,0.20,0.0,6,2024
T0030643,12/6/2021,P043623,S001,C010455,4.0,0.20,0.0,12,2021
T0030644,9/20/2024,P028121,S003,C001782,1.0,0.10,0.0,9,2024
T0030645,11/27/2020,P049001,S004,C004017,2.0,0.00,0.0,11,2020
T0030646,4/7/2021,P000824,S004,C020575,3.0,0.10,0.0,4,2021
T0030647,1/1/2024,P019184,S001,C022819,3.0,0.00,0.0,1,2024
T0030648,3/19/2024,P032794,S005,C022580,3.0,0.00,0.0,3,2024
T0030649,2/1/2023,P023104,S004,C007825,3.0,0.00,0.0,2,2023
T0030650,1/13/2020,P014050,S004,C011621,3.0,0.10,0.0,1,2020
T0030651,1/5/2021,P014333,S002,C016500,1.0,0.00,1.0,1,2021
T0030652,1/22/2021,P006013,S004,C005254,2.0,0.00,0.0,1,2021
T0030653,6/2/2022,P004258,S002,C007914,3.0,0.00,0.0,6,2022
T0030654,12/5/2023,P044918,S005,C002228,2.0,0.20,1.0,12,2023
T0030655,12/10/2020,P034630,S002,C023822,2.0,0.10,0.0,12,2020
T0030656,7/21/2020,P003305,S003,C003037,4.0,0.00,0.0,7,2020
T0030657,8/18/2023,P010943,S004,C018173,1.0,0.00,0.0,8,2023
T0030658,6/16/2024,P013338,S003,C020991,1.0,0.00,0.0,6,2024
T0030659,5/30/2023,P012568,S002,C008158,1.0,0.00,0.0,5,2023
T0030660,1/25/2024,P002954,S001,C018614,1.0,0.10,0.0,1,2024
T0030661,9/14/2023,P016755,S005,C012684,4.0,0.00,0.0,9,2023
T0030662,12/16/2020,P034316,S005,C009853,3.0,0.00,0.0,12,2020
T0030663,5/18/2020,P037847,S002,C017705,2.0,0.20,0.0,5,2020
T0030664,12/23/2021,P034324,S003,C013932,1.0,0.00,0.0,12,2021
T0030665,12/10/2022,P013977,S002,C010293,4.0,0.00,0.0,12,2022
T0030666,5/28/2024,P001772,S001,C000499,1.0,0.10,0.0,5,2024
T0030667,9/11/2020,P020186,S005,C020329,4.0,0.10,0.0,9,2020
T0030668,12/5/2022,P021190,S003,C010181,4.0,0.00,0.0,12,2022
T0030669,3/19/2023,P011757,S005,C020756,1.0,0.10,0.0,3,2023
T0030670,9/28/2022,P030277,S002,C016858,4.0,0.00,0.0,9,2022
T0030671,1/20/2024,P035903,S002,C024603,4.0,0.20,0.0,1,2024
T0030672,1/9/2020,P011066,S001,C019977,4.0,0.00,0.0,1,2020
T0030673,11/6/2023,P003953,S005,C022589,4.0,0.20,0.0,11,2023
T0030674,1/19/2022,P021910,S005,C020956,2.0,0.10,0.0,1,2022
T0030675,3/4/2023,P043384,S002,C018795,4.0,0.10,0.0,3,2023
T0030676,7/12/2020,P030647,S004,C015521,1.0,0.20,0.0,7,2020
T0030677,6/7/2022,P020105,S001,C004496,3.0,0.30,0.0,6,2022
T0030678,8/5/2020,P000171,S001,C006642,4.0,0.00,1.0,8,2020
T0030679,5/1/2024,P005745,S004,C016130,4.0,0.00,0.0,5,2024
T0030680,8/17/2020,P044622,S002,C019482,3.0,0.30,0.0,8,2020
T0030681,10/27/2022,P009534,S003,C018134,1.0,0.00,0.0,10,2022
T0030682,6/13/2022,P041529,S004,C002292,1.0,0.00,0.0,6,2022
T0030683,3/9/2021,P027457,S004,C017671,1.0,0.00,0.0,3,2021
T0030684,1/1/2023,P049107,S002,C011984,1.0,0.00,1.0,1,2023
T0030685,1/30/2022,P026438,S005,C016044,2.0,0.00,1.0,1,2022
T0030686,11/11/2021,P023093,S002,C016508,2.0,0.00,0.0,11,2021
T0030687,1/31/2023,P034854,S004,C017942,3.0,0.10,0.0,1,2023
T0030688,2/1/2023,P016568,S001,C004925,3.0,0.00,0.0,2,2023
T0030689,6/16/2020,P042717,S001,C019917,3.0,0.00,1.0,6,2020
T0030690,2/4/2024,P020784,S005,C024734,3.0,0.10,0.0,2,2024
T0030692,12/8/2024,P029616,S004,C019921,3.0,0.10,0.0,12,2024
T0030693,10/2/2021,P027697,S001,C016929,1.0,0.00,0.0,10,2021
T0030695,3/15/2024,P009930,S005,C016342,2.0,0.10,0.0,3,2024
T0030696,8/7/2022,P010962,S003,C003512,3.0,0.00,1.0,8,2022
T0030697,11/14/2023,P002113,S001,C019826,2.0,0.00,0.0,11,2023
T0030698,8/21/2022,P037807,S003,C002604,1.0,0.00,0.0,8,2022
T0030699,12/8/2020,P022893,S001,C019047,2.0,0.00,1.0,12,2020
T0030700,12/12/2023,P016357,S003,C013258,1.0,0.00,0.0,12,2023
T0030701,11/15/2023,P049636,S005,C008977,2.0,0.10,1.0,11,2023
T0030702,7/11/2020,P028593,S005,C001463,4.0,0.00,0.0,7,2020
T0030703,2/20/2022,P002225,S001,C009880,2.0,0.10,0.0,2,2022
T0030704,2/12/2023,P019659,S005,C004850,2.0,0.00,0.0,2,2023
T0030705,11/24/2022,P046025,S005,C010083,3.0,0.00,1.0,11,2022
T0030706,4/1/2020,P031271,S003,C015018,3.0,0.20,0.0,4,2020
T0030707,12/22/2023,P039057,S001,C008578,4.0,0.10,0.0,12,2023
T0030708,4/13/2020,P035319,S004,C021598,1.0,0.20,0.0,4,2020
T0030709,3/16/2024,P039742,S005,C004925,1.0,0.00,0.0,3,2024
T0030710,5/2/2024,P021238,S002,C012851,1.0,0.00,0.0,5,2024
T0030711,11/26/2021,P042793,S001,C021004,2.0,0.00,1.0,11,2021
T0030712,4/29/2021,P019160,S001,C000473,1.0,0.00,0.0,4,2021
